SUB_CRITERIO;CRITERIO;FECHA_INMUNIZACION;1aDOSIS1;2aDOSIS1;ÚnicaDOSIS;Refuerzo_DOSIS;4aDOSIS
Adolescentes entre 12 a 17 años;Población Sana;20/11/2021;230;401;;3;
Adolescentes entre 12 a 17 años;Población Sana;21/11/2021;17;25;;;
Adolescentes entre 12 a 17 años;Población Sana;22/11/2021;2060;4871;;23;
Adolescentes entre 12 a 17 años;Población Sana;23/11/2021;1804;5105;;9;
Adolescentes entre 12 a 17 años;Población Sana;24/11/2021;1625;4726;;8;
Adolescentes entre 12 a 17 años;Población Sana;25/11/2021;1557;4601;;6;
Adolescentes entre 12 a 17 años;Población Sana;26/11/2021;1438;4541;;12;
Adolescentes entre 12 a 17 años;Población Sana;27/11/2021;266;520;;2;
Adolescentes entre 12 a 17 años;Población Sana;28/11/2021;35;54;;2;
Adolescentes entre 12 a 17 años;Población Sana;29/11/2021;1721;3170;;45;
Adolescentes entre 12 a 17 años;Población Sana;30/11/2021;1764;4452;;39;
Adolescentes entre 12 a 17 años;Población Sana;01/12/2021;1641;4217;;46;
Adolescentes entre 12 a 17 años;Población Sana;02/12/2021;1436;3923;;43;
Adolescentes entre 12 a 17 años;Población Sana;03/12/2021;1303;3747;;82;
Adolescentes entre 12 a 17 años;Población Sana;04/12/2021;230;417;;10;
Adolescentes entre 12 a 17 años;Población Sana;05/12/2021;28;51;;5;
Adolescentes entre 12 a 17 años;Población Sana;06/12/2021;1535;4091;;2243;
Adolescentes entre 12 a 17 años;Población Sana;07/12/2021;1462;3861;;3271;
Adolescentes entre 12 a 17 años;Población Sana;08/12/2021;22;41;;61;
Adolescentes entre 12 a 17 años;Población Sana;09/12/2021;1324;3936;;7048;
Adolescentes entre 12 a 17 años;Población Sana;10/12/2021;1258;3483;;6340;
Adolescentes entre 12 a 17 años;Población Sana;11/12/2021;200;420;;1179;
Adolescentes entre 12 a 17 años;Población Sana;12/12/2021;35;49;;108;
Adolescentes entre 12 a 17 años;Población Sana;13/12/2021;1508;3825;;10918;
Adolescentes entre 12 a 17 años;Población Sana;14/12/2021;1384;3376;;11388;
Adolescentes entre 12 a 17 años;Población Sana;15/12/2021;1263;3101;;10630;
Adolescentes entre 12 a 17 años;Población Sana;16/12/2021;1185;2829;;10217;
Adolescentes entre 12 a 17 años;Población Sana;17/12/2021;1007;2502;;9131;
Adolescentes entre 12 a 17 años;Población Sana;18/12/2021;161;281;;1419;
Adolescentes entre 12 a 17 años;Población Sana;19/12/2021;12;21;;95;
Adolescentes entre 12 a 17 años;Población Sana;20/12/2021;1141;2471;;12639;
Adolescentes entre 12 a 17 años;Población Sana;21/12/2021;1039;2353;;13524;
Adolescentes entre 12 a 17 años;Población Sana;22/12/2021;837;2066;;12037;
Adolescentes entre 12 a 17 años;Población Sana;23/12/2021;641;1685;;9775;
Adolescentes entre 12 a 17 años;Población Sana;24/12/2021;115;410;;2434;
Adolescentes entre 12 a 17 años;Población Sana;26/12/2021;9;21;;70;
Adolescentes entre 12 a 17 años;Población Sana;27/12/2021;1198;2614;;18447;
Adolescentes entre 12 a 17 años;Población Sana;28/12/2021;1222;2761;;23118;
Adolescentes entre 12 a 17 años;Población Sana;29/12/2021;1255;2748;;23285;
Adolescentes entre 12 a 17 años;Población Sana;30/12/2021;1296;2770;;21654;
Adolescentes entre 12 a 17 años;Población Sana;31/12/2021;297;662;;5420;
Adolescentes entre 12 a 17 años;Población Sana;01/01/2022;;;;1;
Adolescentes entre 12 a 17 años;Población Sana;02/01/2022;2;5;;55;
Adolescentes entre 12 a 17 años;Población Sana;03/01/2022;1302;2353;;14548;
Adolescentes entre 12 a 17 años;Población Sana;04/01/2022;1409;2321;;14989;
Adolescentes entre 12 a 17 años;Población Sana;05/01/2022;1354;1896;;12683;
Adolescentes entre 12 a 17 años;Población Sana;06/01/2022;1254;2018;;11284;
Adolescentes entre 12 a 17 años;Población Sana;07/01/2022;1186;1861;;10928;
Adolescentes entre 12 a 17 años;Población Sana;08/01/2022;108;173;;987;
Adolescentes entre 12 a 17 años;Población Sana;09/01/2022;23;22;;146;
Adolescentes entre 12 a 17 años;Población Sana;10/01/2022;1381;2113;;10038;1
Adolescentes entre 12 a 17 años;Población Sana;11/01/2022;1216;1862;;8791;
Adolescentes entre 12 a 17 años;Población Sana;12/01/2022;1027;1841;;7385;
Adolescentes entre 12 a 17 años;Población Sana;13/01/2022;935;1648;;6456;
Adolescentes entre 12 a 17 años;Población Sana;14/01/2022;902;1534;;6015;
Adolescentes entre 12 a 17 años;Población Sana;15/01/2022;113;156;;702;
Adolescentes entre 12 a 17 años;Población Sana;16/01/2022;11;8;;54;
Adolescentes entre 12 a 17 años;Población Sana;17/01/2022;1110;1646;;6160;
Adolescentes entre 12 a 17 años;Población Sana;18/01/2022;863;1417;;5475;
Adolescentes entre 12 a 17 años;Población Sana;19/01/2022;954;1449;;5614;
Adolescentes entre 12 a 17 años;Población Sana;20/01/2022;788;1182;;4849;1
Adolescentes entre 12 a 17 años;Población Sana;21/01/2022;681;942;;4304;
Adolescentes entre 12 a 17 años;Población Sana;22/01/2022;72;79;;486;
Adolescentes entre 12 a 17 años;Población Sana;23/01/2022;9;7;;28;
Adolescentes entre 12 a 17 años;Población Sana;24/01/2022;876;1266;;4572;
Adolescentes entre 12 a 17 años;Población Sana;25/01/2022;851;1311;;4308;2
Adolescentes entre 12 a 17 años;Población Sana;26/01/2022;762;1237;;3587;1
Adolescentes entre 12 a 17 años;Población Sana;27/01/2022;640;1219;;3316;1
Adolescentes entre 12 a 17 años;Población Sana;28/01/2022;587;854;;3223;
Adolescentes entre 12 a 17 años;Población Sana;29/01/2022;85;68;;374;
Adolescentes entre 12 a 17 años;Población Sana;30/01/2022;5;11;;46;
Adolescentes entre 12 a 17 años;Población Sana;31/01/2022;817;1279;;4365;
Adolescentes entre 12 a 17 años;Población Sana;01/02/2022;674;1224;;3798;
Adolescentes entre 12 a 17 años;Población Sana;02/02/2022;636;1224;;3203;
Adolescentes entre 12 a 17 años;Población Sana;03/02/2022;531;1156;;2985;1
Adolescentes entre 12 a 17 años;Población Sana;04/02/2022;506;1097;;2872;3
Adolescentes entre 12 a 17 años;Población Sana;05/02/2022;30;82;;275;
Adolescentes entre 12 a 17 años;Población Sana;06/02/2022;7;9;;37;
Adolescentes entre 12 a 17 años;Población Sana;07/02/2022;644;1284;;3168;
Adolescentes entre 12 a 17 años;Población Sana;08/02/2022;635;1224;;3143;1
Adolescentes entre 12 a 17 años;Población Sana;09/02/2022;583;1103;;2747;
Adolescentes entre 12 a 17 años;Población Sana;10/02/2022;565;1042;;2483;
Adolescentes entre 12 a 17 años;Población Sana;11/02/2022;460;940;;2400;2
Adolescentes entre 12 a 17 años;Población Sana;12/02/2022;43;87;;186;1
Adolescentes entre 12 a 17 años;Población Sana;13/02/2022;9;13;;21;
Adolescentes entre 12 a 17 años;Población Sana;14/02/2022;432;942;;5100;1
Adolescentes entre 12 a 17 años;Población Sana;15/02/2022;441;936;;6003;4
Adolescentes entre 12 a 17 años;Población Sana;16/02/2022;500;923;;6069;1
Adolescentes entre 12 a 17 años;Población Sana;17/02/2022;497;934;;6108;3
Adolescentes entre 12 a 17 años;Población Sana;18/02/2022;543;872;;5958;1
Adolescentes entre 12 a 17 años;Población Sana;19/02/2022;34;64;;395;
Adolescentes entre 12 a 17 años;Población Sana;20/02/2022;2;5;;24;
Adolescentes entre 12 a 17 años;Población Sana;21/02/2022;794;1057;;16324;1
Adolescentes entre 12 a 17 años;Población Sana;22/02/2022;684;1065;;17280;2
Adolescentes entre 12 a 17 años;Población Sana;23/02/2022;679;1001;;16439;1
Adolescentes entre 12 a 17 años;Población Sana;24/02/2022;633;965;;15268;1
Adolescentes entre 12 a 17 años;Población Sana;25/02/2022;614;943;;14463;4
Adolescentes entre 12 a 17 años;Población Sana;26/02/2022;69;68;;1066;
Adolescentes entre 12 a 17 años;Población Sana;27/02/2022;4;4;;59;
Adolescentes entre 12 a 17 años;Población Sana;28/02/2022;909;1309;;20908;2
Adolescentes entre 12 a 17 años;Población Sana;01/03/2022;811;1267;;16687;3
Adolescentes entre 12 a 17 años;Población Sana;02/03/2022;520;696;;6480;1
Adolescentes entre 12 a 17 años;Población Sana;03/03/2022;451;585;;5761;2
Adolescentes entre 12 a 17 años;Población Sana;04/03/2022;466;713;;9713;2
Adolescentes entre 12 a 17 años;Población Sana;05/03/2022;39;59;;1362;
Adolescentes entre 12 a 17 años;Población Sana;06/03/2022;2;8;;51;
Adolescentes entre 12 a 17 años;Población Sana;07/03/2022;335;480;;4205;1
Adolescentes entre 12 a 17 años;Población Sana;08/03/2022;234;405;;3867;
Adolescentes entre 12 a 17 años;Población Sana;09/03/2022;177;395;;3946;1
Adolescentes entre 12 a 17 años;Población Sana;10/03/2022;161;396;;3902;3
Adolescentes entre 12 a 17 años;Población Sana;11/03/2022;231;486;;8253;
Adolescentes entre 12 a 17 años;Población Sana;12/03/2022;33;51;;1586;
Adolescentes entre 12 a 17 años;Población Sana;13/03/2022;1;5;;74;
Adolescentes entre 12 a 17 años;Población Sana;14/03/2022;212;381;;4146;1
Adolescentes entre 12 a 17 años;Población Sana;15/03/2022;183;370;;4059;3
Adolescentes entre 12 a 17 años;Población Sana;16/03/2022;132;363;;4119;1
Adolescentes entre 12 a 17 años;Población Sana;17/03/2022;156;357;;3959;
Adolescentes entre 12 a 17 años;Población Sana;18/03/2022;208;508;;7858;1
Adolescentes entre 12 a 17 años;Población Sana;19/03/2022;31;60;;1429;
Adolescentes entre 12 a 17 años;Población Sana;20/03/2022;3;5;;55;
Adolescentes entre 12 a 17 años;Población Sana;21/03/2022;157;412;;3908;3
Adolescentes entre 12 a 17 años;Población Sana;22/03/2022;142;414;;3493;3
Adolescentes entre 12 a 17 años;Población Sana;23/03/2022;151;375;;3482;1
Adolescentes entre 12 a 17 años;Población Sana;24/03/2022;131;335;;3302;
Adolescentes entre 12 a 17 años;Población Sana;25/03/2022;162;475;;6315;1
Adolescentes entre 12 a 17 años;Población Sana;26/03/2022;35;72;;1385;1
Adolescentes entre 12 a 17 años;Población Sana;27/03/2022;2;1;;53;1
Adolescentes entre 12 a 17 años;Población Sana;28/03/2022;163;567;;3498;
Adolescentes entre 12 a 17 años;Población Sana;29/03/2022;135;413;;3226;1
Adolescentes entre 12 a 17 años;Población Sana;30/03/2022;133;381;;3119;2
Adolescentes entre 12 a 17 años;Población Sana;31/03/2022;110;287;;2840;2
Adolescentes entre 12 a 17 años;Población Sana;01/04/2022;136;453;;4861;2
Adolescentes entre 12 a 17 años;Población Sana;02/04/2022;12;38;;931;
Adolescentes entre 12 a 17 años;Población Sana;03/04/2022;1;2;;39;
Adolescentes entre 12 a 17 años;Población Sana;04/04/2022;131;326;;2966;2
Adolescentes entre 12 a 17 años;Población Sana;05/04/2022;127;265;;2735;5
Adolescentes entre 12 a 17 años;Población Sana;06/04/2022;118;243;;2819;5
Adolescentes entre 12 a 17 años;Población Sana;07/04/2022;96;232;;2702;1
Adolescentes entre 12 a 17 años;Población Sana;08/04/2022;131;336;;4387;4
Adolescentes entre 12 a 17 años;Población Sana;09/04/2022;20;56;;1165;
Adolescentes entre 12 a 17 años;Población Sana;10/04/2022;;2;;29;
Adolescentes entre 12 a 17 años;Población Sana;11/04/2022;130;248;;2853;3
Adolescentes entre 12 a 17 años;Población Sana;12/04/2022;97;193;;2621;2
Adolescentes entre 12 a 17 años;Población Sana;13/04/2022;92;200;;2510;4
Adolescentes entre 12 a 17 años;Población Sana;14/04/2022;103;272;;4522;13
Adolescentes entre 12 a 17 años;Población Sana;15/04/2022;2;2;;23;2
Adolescentes entre 12 a 17 años;Población Sana;16/04/2022;2;4;;35;
Adolescentes entre 12 a 17 años;Población Sana;17/04/2022;;;;9;
Adolescentes entre 12 a 17 años;Población Sana;18/04/2022;112;222;;2668;11
Adolescentes entre 12 a 17 años;Población Sana;19/04/2022;83;178;;2554;11
Adolescentes entre 12 a 17 años;Población Sana;20/04/2022;88;144;;2764;14
Adolescentes entre 12 a 17 años;Población Sana;21/04/2022;70;132;;2718;12
Adolescentes entre 12 a 17 años;Población Sana;22/04/2022;90;215;;4019;15
Adolescentes entre 12 a 17 años;Población Sana;23/04/2022;20;40;;895;6
Adolescentes entre 12 a 17 años;Población Sana;24/04/2022;;;;26;
Adolescentes entre 12 a 17 años;Población Sana;25/04/2022;93;190;;2875;10
Adolescentes entre 12 a 17 años;Población Sana;26/04/2022;86;160;;2538;16
Adolescentes entre 12 a 17 años;Población Sana;27/04/2022;75;163;;2620;16
Adolescentes entre 12 a 17 años;Población Sana;28/04/2022;76;159;;2514;14
Adolescentes entre 12 a 17 años;Población Sana;29/04/2022;85;176;;3983;18
Adolescentes entre 12 a 17 años;Población Sana;30/04/2022;21;31;;1209;9
Adolescentes entre 12 a 17 años;Población Sana;01/05/2022;;;;2;2
Adolescentes entre 12 a 17 años;Población Sana;02/05/2022;112;172;;3698;26
Adolescentes entre 12 a 17 años;Población Sana;03/05/2022;76;190;;3531;21
Adolescentes entre 12 a 17 años;Población Sana;04/05/2022;88;202;;3463;18
Adolescentes entre 12 a 17 años;Población Sana;05/05/2022;91;169;;3332;18
Adolescentes entre 12 a 17 años;Población Sana;06/05/2022;101;220;;4728;26
Adolescentes entre 12 a 17 años;Población Sana;07/05/2022;26;45;;1233;5
Adolescentes entre 12 a 17 años;Población Sana;08/05/2022;;1;;55;1
Adolescentes entre 12 a 17 años;Población Sana;09/05/2022;115;214;;3722;18
Adolescentes entre 12 a 17 años;Población Sana;10/05/2022;90;179;;3829;28
Adolescentes entre 12 a 17 años;Población Sana;11/05/2022;98;177;;4842;45
Adolescentes entre 12 a 17 años;Población Sana;12/05/2022;101;175;;4864;47
Adolescentes entre 12 a 17 años;Población Sana;13/05/2022;128;196;;6414;55
Adolescentes entre 12 a 17 años;Población Sana;14/05/2022;37;44;;2294;16
Adolescentes entre 12 a 17 años;Población Sana;15/05/2022;3;2;;156;1
Adolescentes entre 12 a 17 años;Población Sana;16/05/2022;161;202;;6033;92
Adolescentes entre 12 a 17 años;Población Sana;17/05/2022;126;243;;5698;85
Adolescentes entre 12 a 17 años;Población Sana;18/05/2022;155;222;;6243;89
Adolescentes entre 12 a 17 años;Población Sana;19/05/2022;134;190;;5833;67
Adolescentes entre 12 a 17 años;Población Sana;20/05/2022;191;264;;7490;85
Adolescentes entre 12 a 17 años;Población Sana;21/05/2022;17;24;;1527;18
Adolescentes entre 12 a 17 años;Población Sana;22/05/2022;1;7;;203;2
Adolescentes entre 12 a 17 años;Población Sana;23/05/2022;212;272;;6593;1051
Adolescentes entre 12 a 17 años;Población Sana;24/05/2022;168;249;;6175;1224
Adolescentes entre 12 a 17 años;Población Sana;25/05/2022;220;276;;6547;1297
Adolescentes entre 12 a 17 años;Población Sana;26/05/2022;215;271;;6804;1276
Adolescentes entre 12 a 17 años;Población Sana;27/05/2022;201;285;;8465;1643
Adolescentes entre 12 a 17 años;Población Sana;28/05/2022;60;68;;3429;649
Adolescentes entre 12 a 17 años;Población Sana;29/05/2022;5;5;;271;49
Adolescentes entre 12 a 17 años;Población Sana;30/05/2022;196;269;;7684;3644
Adolescentes entre 12 a 17 años;Población Sana;31/05/2022;212;279;;8389;4073
Adolescentes entre 12 a 17 años;Población Sana;01/06/2022;241;255;;7438;4345
Adolescentes entre 12 a 17 años;Población Sana;02/06/2022;184;253;;7360;4025
Adolescentes entre 12 a 17 años;Población Sana;03/06/2022;181;239;;7478;4511
Adolescentes entre 12 a 17 años;Población Sana;04/06/2022;46;52;;2741;1659
Adolescentes entre 12 a 17 años;Población Sana;05/06/2022;6;10;;289;130
Adolescentes entre 12 a 17 años;Población Sana;06/06/2022;199;309;;7271;6165
Adolescentes entre 12 a 17 años;Población Sana;07/06/2022;162;231;;6309;6939
Adolescentes entre 12 a 17 años;Población Sana;08/06/2022;177;233;;5683;7150
Adolescentes entre 12 a 17 años;Población Sana;09/06/2022;189;199;;5260;7013
Adolescentes entre 12 a 17 años;Población Sana;10/06/2022;156;259;;6252;9886
Adolescentes entre 12 a 17 años;Población Sana;11/06/2022;43;56;;1962;3542
Adolescentes entre 12 a 17 años;Población Sana;12/06/2022;2;9;;157;174
Adolescentes entre 12 a 17 años;Población Sana;13/06/2022;162;235;;4388;6734
Adolescentes entre 12 a 17 años;Población Sana;14/06/2022;132;203;;4174;6405
Adolescentes entre 12 a 17 años;Población Sana;15/06/2022;152;230;;3947;6252
Adolescentes entre 12 a 17 años;Población Sana;16/06/2022;145;200;;3566;5617
Adolescentes entre 12 a 17 años;Población Sana;17/06/2022;125;196;;3951;7629
Adolescentes entre 12 a 17 años;Población Sana;18/06/2022;28;47;;1352;2540
Adolescentes entre 12 a 17 años;Población Sana;19/06/2022;1;3;;90;149
Adolescentes entre 12 a 17 años;Población Sana;20/06/2022;113;217;;6095;12893
Adolescentes entre 12 a 17 años;Población Sana;21/06/2022;6;9;;213;426
Adolescentes entre 12 a 17 años;Población Sana;22/06/2022;97;195;;2772;4821
Adolescentes entre 12 a 17 años;Población Sana;23/06/2022;108;173;;2902;4072
Adolescentes entre 12 a 17 años;Población Sana;24/06/2022;124;171;;3242;5559
Adolescentes entre 12 a 17 años;Población Sana;25/06/2022;20;47;;1050;2175
Adolescentes entre 12 a 17 años;Población Sana;26/06/2022;3;4;;101;152
Adolescentes entre 12 a 17 años;Población Sana;27/06/2022;6;6;;168;333
Adolescentes entre 12 a 17 años;Población Sana;28/06/2022;123;192;;2708;4345
Adolescentes entre 12 a 17 años;Población Sana;29/06/2022;103;177;;2961;4657
Adolescentes entre 12 a 17 años;Población Sana;30/06/2022;99;217;;4087;7027
Adolescentes entre 12 a 17 años;Población Sana;01/07/2022;64;153;;2981;5197
Adolescentes entre 12 a 17 años;Población Sana;02/07/2022;15;29;;819;1576
Adolescentes entre 12 a 17 años;Población Sana;03/07/2022;2;4;;100;130
Adolescentes entre 12 a 17 años;Población Sana;04/07/2022;130;272;;5159;8242
Adolescentes entre 12 a 17 años;Población Sana;05/07/2022;116;262;;4783;7592
